DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
ECU;IPI;146;3419;13677532
ECU;IPI;40;467;1834119
ECU;IPI;5;104;409850
ECU;IPI;25;552;2201686
ECU;IPI;100;4404;17319126
ECU;IPI;165;351;1392146
ECU;IPI;790;12305;48590298
ECU;IPI;1460;33394;133528593
ECU;IPI;15;284;1133405
ECU;IPI;58680;459647;1832616369
ECU;IPI;148;505;2021006
ECU;IPI;1452;10269;41077092
ECU;IPI;59576;73923;294527779
ECU;IPI;59990;89816;355202437
ECU;IPI;1026;4236;16943618
ECU;IPI;14563;66626;262605302
ECU;IPI;263;997;4014841
ECU;IPI;1558;4222;16694434
ECU;IPI;183;594;2375946
ECU;IPI;16252;47150;186323125
ECU;IPI;4968;24021;94902228
ECU;IPI;12421;42702;170689174
ECU;IPI;13348;25965;103719591
ECU;IPI;200;680;2691343
ECU;IPI;8259;6710;26893660
ECU;IPI;375;1302;5239506
ECU;IPI;533;1860;7439832
ECU;IPI;5238;18360;72408351
ECU;IPI;10720;29701;119700378
ECU;IPI;1009;8734;34860217
ECU;IPI;1800;5640;22555433
ECU;IPI;3000;12000;47874600
ECU;IPI;800;5063;20480948
ECU;IPI;59120;35685;141196980
ECU;IPI;6492;4435;17667859
ECU;IPI;1498;9788;39596393
ECU;IPI;29201;120435;479173299
ECU;IPI;131;92;369357
ECU;IPI;9964;7001;27887586
ECU;IPI;58;203;813296
ECU;IPI;3514;2460;9801058
ECU;IPI;98100;14255;56405592
ECU;IPI;6000;9390;37153976
ECU;IPI;1200;432;1727356
ECU;IPI;5876;5773;23070116
ECU;IPI;900;8025;32088042
ECU;IPI;9862;12729;50898633
ECU;IPI;7500;579;2308695
ECU;IPI;21;170;663761
ECU;IPI;3;191;766114
ECU;IPI;200;2957;11608698
ECU;IPI;5434;15248;60971599
ECU;IPI;313;6281;25062344
ECU;IPI;425;20722;82671455
ECU;IPI;2796;2641;10560864
ECU;IPI;154822;246;983633
ECU;IPI;2214;1494;5952379
ECU;IPI;14;52;204140
ECU;IPI;15;347;1407008
ECU;IPI;6;137;547633
ECU;IPI;75;553;2239393
ECU;IPI;72;835;3378689
ECU;IPI;14;204;812708
ECU;IPI;63;597;2417342
ECU;IPI;14;221;895045
ECU;IPI;191;2306;9292065
ECU;IPI;306;2259;9141064
ECU;IPI;57;1150;4614220
ECU;IPI;84;1553;6187769
ECU;IPI;153;2396;9542946
ECU;IPI;16;185;750105
ECU;IPI;27;276;1100404
ECU;IPI;15;458;1854450
ECU;IPI;15;316;1278855
ECU;IPI;174;867;3468147
ECU;IPI;12960;5726;22897067
ECU;IPI;123000;17220;68135407
ECU;IPI;46;544;2172754
ECU;IPI;109;1639;6556505
ECU;IPI;105;2783;11130653
ECU;IPI;18;305;1220826
ECU;IPI;2;20;80609
ECU;IPI;192550;654292;2583575331
ECU;IPI;14;486;1945962
ECU;IPI;2400;3074;12435248
ECU;IPI;55;2116;8562436
ECU;IPI;1285;3146;12447966
ECU;IPI;1;4;17997
ECU;IPI;1580;158913;630918264
ECU;IPI;365;44417;175444025
ECU;IPI;346;2692;10769665
ECU;IPI;3024;1144;4577494
ECU;IPI;10500;8473;33850846
ECU;IPI;50;220;878141
ECU;IPI;650;10222;40874088
ECU;IPI;3866;17427;67007310
ECU;IPI;2502;6965;27858829
ECU;IPI;156;614;2457649
ECU;IPI;25;424;1696367
ECU;IPI;253;1658;6632968
ECU;IPI;108;355;1420037
ECU;IPI;41;724;2898879
ECU;IPI;97;1423;5677306
ECU;IPI;40;881;3524286
ECU;IPI;50;1754;7015385
ECU;IPI;10;1524;6095728
ECU;IPI;12;108;430110
ECU;IPI;1695;1593;6347905
ECU;IPI;1;2927;11706331
ECU;IPI;4;212044;847860054
ECU;IPI;6;86;335693
ECU;IPI;50;205;816412
ECU;IPI;12;2988;11927543
ECU;IPI;1850;146767;580581045
ECU;IPI;60;542;2146146
ECU;IPI;261;7974;31856346
ECU;IPI;1;9971;38112106
ECU;IPI;9;4963;18970401
ECU;IPI;1786;443916;1774082946
ECU;IPI;1712;472565;1881136484
ECU;IPI;82;28700;114335606
ECU;IPI;336;35879;142156979
ECU;IPI;82;16810;67401716
ECU;IPI;132;37283;146660187
ECU;IPI;120;18112;71666419
ECU;IPI;101;1384;5537890
ECU;IPI;2;19726;78697863
ECU;IPI;1;457820;1807720582
ECU;IPI;1;53000;211446150
ECU;IPI;16;30140;120516530
ECU;IPI;16;499;1976480
ECU;IPI;2;332;1314277
ECU;IPI;8;1122;4441225
ECU;IPI;80;3134;12402385
ECU;IPI;6;15355;61397121
ECU;IPI;161;5425;21467638
ECU;IPI;8;228;905939
ECU;IPI;108;3632;14373642
ECU;IPI;1;1611;6518588
ECU;IPI;5;4860;19432758
ECU;IPI;23;22468;86985016
ECU;IPI;25;8570;34267230
ECU;IPI;2;319;1254597
ECU;IPI;1;60000;239373000
ECU;IPI;56;98471;385559831
ECU;IPI;550;2573;10102419
ECU;IPI;7;959;3834571
ECU;IPI;60;2384;9436081
ECU;IPI;1;4720;18675907
ECU;IPI;214;34719;136600718
ECU;IPI;596;77008;302769678
ECU;IPI;105;11550;45724046
ECU;IPI;500;32222;127494720
ECU;IPI;1000;7658;30067197
ECU;IPI;100;1478;5804172
ECU;IPI;2250;6464;25378571
ECU;IPI;10;5700;22700250
ECU;IPI;60;1541;6051181
ECU;IPI;1;44480;175961221
ECU;IPI;50;572;2289146
ECU;IPI;1000;18000;71989740
ECU;IPI;200;140;557550
ECU;IPI;90;1062;4229415
ECU;IPI;23;468;1840479
ECU;IPI;3440;10419;41672460
ECU;IPI;38424;103824;412525231
ECU;IPI;52;423;1623558
ECU;IPI;30;1938;7734325
ECU;IPI;840;1226;4903889
ECU;IPI;336;2751;11024431
ECU;IPI;136400;19407;77452923
ECU;IPI;50;166;663086
ECU;IPI;15;1384;5475214
ECU;IPI;1;21027;84596640
ECU;IPI;2;108;414157
ECU;IPI;25;4656;18230946
ECU;IPI;32;12217;47835278
ECU;IPI;117;10303;40342241
ECU;IPI;29;2827;11261474
ECU;IPI;420;1019;4018928
ECU;IPI;175;3407;13024208
ECU;IPI;1925;19571;78107507
ECU;IPI;26460;25377;101065973
ECU;IPI;6285;29746;115162087
ECU;IPI;4866;34913;137856956
ECU;IPI;200272;18435;72943701
ECU;IPI;17000;54905;217245907
ECU;IPI;666;966;3824267
ECU;IPI;3501;6566;25787617
ECU;IPI;2048;3009;11905418
ECU;IPI;172;260;1030269
ECU;IPI;501;880;3483033
ECU;IPI;41;58;230825
ECU;IPI;1897;3544;14021183
ECU;IPI;6136;10827;42833160
ECU;IPI;4951;11894;47052819
ECU;IPI;22;30;121722
ECU;IPI;361;453;1794545
ECU;IPI;88;137;542548
ECU;IPI;642;809;3200425
ECU;IPI;630;1425;5637287
ECU;IPI;194;413;1635795
ECU;IPI;132;267;1058830
ECU;IPI;10976;17353;68169039
ECU;IPI;4042;4838;19047872
ECU;IPI;22;32;128566
ECU;IPI;307;412;1632631
ECU;IPI;51;82;323871
ECU;IPI;522;748;2954936
ECU;IPI;3;3;14913
ECU;IPI;112;173;687096
ECU;IPI;29;449;1776981
ECU;IPI;32312;257359;1018919445
ECU;IPI;80;493;1933282
ECU;IPI;216;1499;5884644
ECU;IPI;47;453;1794940
ECU;IPI;606;5111;20221786
ECU;IPI;65;642;2543433
ECU;IPI;14;202;796489
ECU;IPI;5597;34342;134898067
ECU;IPI;3570;24214;95063731
ECU;IPI;1055;8218;32307675
ECU;IPI;1088;8451;33433752
ECU;IPI;12;114;457334
ECU;IPI;18;133;533763
ECU;IPI;144;761;3047085
ECU;IPI;602;4776;19104077
ECU;IPI;383;1628;6514791
ECU;IPI;104;486;1945282
ECU;IPI;2;29;118783
ECU;IPI;34;396;1584694
ECU;IPI;2;23;91103
ECU;IPI;149;1262;5051120
ECU;IPI;1;7;29635
ECU;IPI;3;28;114223
ECU;IPI;18;216;864516
ECU;IPI;15;174;699180
ECU;IPI;160;1515;6061496
ECU;IPI;30;207;830281
ECU;IPI;146;1556;6226992
ECU;IPI;259;2540;10159152
ECU;IPI;25;11403;45595009
ECU;IPI;555;12048;48472800
ECU;IPI;5305;13553;53067428
ECU;IPI;102800;29966;114534111
ECU;IPI;4580;12077;46160694
ECU;IPI;52888;73526;291048033
ECU;IPI;4984;90701;362797756
ECU;IPI;8;307;1227913
ECU;IPI;259;9682;38642413
ECU;IPI;64;7387;29481428
ECU;IPI;385;40604;162412985
ECU;IPI;1128;10816;43166714
ECU;IPI;6685;42338;168969628
ECU;IPI;1288;47907;189559666
ECU;IPI;4192;155930;616978378
ECU;IPI;1396;52097;206136789
ECU;IPI;2268;84416;334017452
ECU;IPI;2882;107138;423921054
ECU;IPI;235;3376;13475286
ECU;IPI;696;4964;19811366
ECU;IPI;616;2654;10592274
ECU;IPI;3386;18189;72408688
ECU;IPI;24;134;537113
ECU;IPI;162;524;2094274
ECU;IPI;223;360;1384939
ECU;IPI;2266;2402;9586210
ECU;IPI;2346;5453;21757649
ECU;IPI;108;196;783547
ECU;IPI;130;1413;5432985
ECU;IPI;921;9948;38249976
ECU;IPI;100;280;1078469
ECU;IPI;2360;3982;15924066
ECU;IPI;768;1416;5661890
ECU;IPI;1;4000;15703080
ECU;IPI;427;6466;24717159
ECU;IPI;116;507;1951663
ECU;IPI;31;15955;62998955
ECU;IPI;2200;3777;15104371
ECU;IPI;204;1380;5306452
ECU;IPI;32;309;1188238
ECU;IPI;64;292;1166943
ECU;IPI;1098;443;1770243
ECU;IPI;5172;3045;12149855
ECU;IPI;54;226;903553
ECU;IPI;22763;14592;58369806
ECU;IPI;2000;91093;348162077
ECU;IPI;4500;20021;76524588
ECU;IPI;3620;38520;153729096
ECU;IPI;1876;9137;36078086
ECU;IPI;14135;43467;174880771
ECU;IPI;1;651;2603030
ECU;IPI;75229;52008;208004595
ECU;IPI;14680;19667;78339678
ECU;IPI;25000;16555;66212883
ECU;IPI;800;3507;13875921
ECU;IPI;44;532;2105200
ECU;IPI;5;312;1250821
ECU;IPI;38;14625;58244062
ECU;IPI;119;3645;14272055
ECU;IPI;1822;49882;195387451
ECU;IPI;17100;136783;526524943
ECU;IPI;93;3460;13691339
ECU;IPI;6327;11379;45015738
ECU;IPI;3536;8760;34656989
ECU;IPI;4;228;913789
ECU;IPI;288;7195;28182669
ECU;IPI;796;3648;14347897
ECU;IPI;222;3796;15182676
ECU;IPI;1350;2975;11771709
ECU;IPI;29;903;3538530
ECU;IPI;953;4169;16484117
ECU;IPI;4218;26076;104292536
ECU;IPI;1237;3246;12841617
ECU;IPI;6092;24576;97245053
ECU;IPI;30;33;135580
ECU;IPI;320;1691;6765435
ECU;IPI;19;128;520255
ECU;IPI;2416;1876;7504050
ECU;IPI;7770;4746;18793025
ECU;IPI;36;104;412306
ECU;IPI;6940;1377;5571966
ECU;IPI;326;83634;335360803
ECU;IPI;30;29;119172
ECU;IPI;38;771;3121534
ECU;IPI;7;15800;62933770
ECU;IPI;1024;908;3558225
ECU;IPI;28965;7994;31303471
ECU;IPI;16440;2503;9802748
ECU;IPI;28025;3411;13355649
ECU;IPI;0;106;420401
ECU;IPI;0;57;226962
ECU;IPI;5072;8205;32818362
ECU;IPI;0;70;285956
ECU;IPI;337;2926;11702332
ECU;IPI;10;124;495929
ECU;IPI;6;165;660385
ECU;IPI;1775000;3421;13511627
ECU;IPI;142;1467;5747068
ECU;IPI;160;24842;98296759
ECU;IPI;6;72;286190
ECU;IPI;4;1014;3973691
ECU;IPI;1;114;450399
ECU;IPI;74;3543;13991256
ECU;IPI;14;310;1228099
ECU;IPI;9;132;536153
ECU;IPI;148;1467;5641105
ECU;IPI;3;3940;15426833
ECU;IPI;16;16239;63585017
ECU;IPI;50;193;757792
ECU;IPI;74;2137;8645686
ECU;IPI;5;142;575877
ECU;IPI;12;11;47693
ECU;IPI;74;3632;14693938
ECU;IPI;1412;5116;20204600
ECU;IPI;15546;3418;13827815
ECU;IPI;1000;165;671385
ECU;IPI;86;150;597375
ECU;IPI;76;82;317153
ECU;IPI;20;4;15932
ECU;IPI;351;1018;4061361
ECU;IPI;3870;173;694940
ECU;IPI;20;10;39985
ECU;IPI;5500;37;151778
ECU;IPI;150;45;179932
ECU;IPI;38;197;790687
ECU;IPI;127;555;2199008
ECU;IPI;8;3528;13850430
ECU;IPI;4;0;1117
ECU;IPI;4;37;149458
ECU;IPI;9;108;432810
ECU;IPI;2;288;1153284
ECU;IPI;24;207;827149
ECU;IPI;12;102;409544
ECU;IPI;127;1087;4339722
ECU;IPI;2;25;100769
ECU;IPI;41;6083;24278039
ECU;IPI;94;805;3215531
ECU;IPI;81;691;2760052
ECU;IPI;7;67;270302
ECU;IPI;0;2;8899
ECU;IPI;38;324;1293444
ECU;IPI;0;1;5188
ECU;IPI;24;18617;74299330
ECU;IPI;8;1169;4668371
ECU;IPI;1;21;85883
ECU;IPI;27;231;923210
ECU;IPI;2;280;1117526
ECU;IPI;22;191;764413
ECU;IPI;2;33565;133955363
ECU;IPI;31;23865;95246262
ECU;IPI;2;23042;91958774
ECU;IPI;2;826;3297624
ECU;IPI;1;195;780057
ECU;IPI;2;2263;9033277
ECU;IPI;1;173;692258
ECU;IPI;1;1610;6427152
ECU;IPI;2;460;1838638
ECU;IPI;13;7011;27980219
ECU;IPI;5;95;381368
ECU;IPI;1;801;3196934
ECU;IPI;6;976;3898052
ECU;IPI;1;2711;10819834
ECU;IPI;16;902;3603285
ECU;IPI;3;1596;6373275
ECU;IPI;1;109;435444
ECU;IPI;169;941;3702533
ECU;IPI;22;440;1730339
ECU;IPI;29;315;1238765
ECU;IPI;800;56;220225
ECU;IPI;4140;2033;7996528
ECU;IPI;4000;320;1258428
ECU;IPI;152;5;19915
ECU;IPI;0;1173;4684335
ECU;IPI;220;1;3999
ECU;IPI;18;189647;750390196
ECU;IPI;560;14755;57642147
ECU;IPI;4000;19000;75998290
ECU;IPI;720;9648;38815930
ECU;IPI;79360;73435;289927327
ECU;IPI;48600;45708;179754127
ECU;IPI;693850;49809;192794910
ECU;IPI;1189;1290;5177258
ECU;IPI;138;216;858281
ECU;IPI;4351;83772;333449487
ECU;IPI;937;4228;16554712
ECU;IPI;7588;35640;142508695
ECU;IPI;172;101355;406423870
ECU;IPI;869;20299;79043845
ECU;IPI;2188;6557;26083638
ECU;IPI;676;16869;67502637
ECU;IPI;10;58;234622
ECU;IPI;10500;15057;59213007
ECU;IPI;12000;35760;141493737
ECU;IPI;340;8921;34301856
ECU;IPI;49250;83754;327699694
ECU;IPI;2973;40658;159750802
ECU;IPI;40;2406;9318425
ECU;IPI;194;30772;119133033
ECU;IPI;359;3250;12584535
ECU;IPI;2610;96903;375761309
ECU;IPI;145;14690;58740710
ECU;IPI;107;6756;27016812
ECU;IPI;5603;98347;386617704
ECU;IPI;3208;46632;182169763
ECU;IPI;149;2397;9587947
ECU;IPI;426;6834;27329136
ECU;IPI;8191;142075;561660181
ECU;IPI;713;11438;45738316
ECU;IPI;973;23108;92234079
ECU;IPI;208;1828;7191055
ECU;IPI;6984;70271;280341476
ECU;IPI;665;5996;23976465
ECU;IPI;167;1202;4707638
ECU;IPI;21612;27039;105875169
ECU;IPI;1197;7501;29879320
ECU;IPI;62;2077;8042550
ECU;IPI;115;1086;4204743
ECU;IPI;611;2926;11701879
ECU;IPI;2600;10270;40387699
ECU;IPI;3840;3540;13704933
ECU;IPI;4600;10484;41896799
ECU;IPI;504;3528;13874177
ECU;IPI;93;3441;13614081
ECU;IPI;864;800;3167940
ECU;IPI;982422;103521;406526414
ECU;IPI;5640;8960;35456051
ECU;IPI;4572;4873;19283032
ECU;IPI;5;400;1593260
ECU;IPI;16508;9226;36450221
ECU;IPI;1850;1503;5818789
ECU;IPI;3802;2982;11774549
ECU;IPI;49;493;1997529
ECU;IPI;346;3964;15792432
ECU;IPI;800;1040;4127230
ECU;IPI;2450;2081;8418102
ECU;IPI;2;17;70905
ECU;IPI;6;1782;7111771
ECU;IPI;1486;5052;19560113
ECU;IPI;596;11445;44812096
ECU;IPI;862;1453;5812873
ECU;IPI;5658;16898;66461288
ECU;IPI;783;4053;15913147
ECU;IPI;545;1212;4759525
ECU;IPI;517;465;1828427
ECU;IPI;5050;2061;8132790
ECU;IPI;30030;12313;49235253
ECU;IPI;148;512;2049116
ECU;IPI;886;10510;41260117
ECU;IPI;622;1850;7372325
ECU;IPI;2175;14166;56199009
ECU;IPI;2977;12561;50225763
ECU;IPI;413;2199;8634534
ECU;IPI;553;2270;8982596
ECU;IPI;32;348;1378851
ECU;IPI;18;217;862494
ECU;IPI;69;569;2289608
ECU;IPI;181;2744;10859090
ECU;IPI;42;196;784267
ECU;IPI;27071;104913;419497638
ECU;IPI;6620;11563;46522147
ECU;IPI;27;266;1056138
ECU;IPI;86;774;3095558
ECU;IPI;266;2394;9574635
ECU;IPI;56;504;2015712
ECU;IPI;851;8210;32701661
ECU;IPI;210;1890;7558922
ECU;IPI;106;763;3052364
ECU;IPI;178;2141;8472412
ECU;IPI;11;128;507058
ECU;IPI;280;3014;11926940
ECU;IPI;776;11161;43837598
ECU;IPI;63;365;1452367
ECU;IPI;36;281;1111928
ECU;IPI;576;489;1937229
ECU;IPI;80;1024;4051722
ECU;IPI;3198;19982;79066748
ECU;IPI;1009;31299;124868925
ECU;IPI;7;54;216949
ECU;IPI;7188;17049;67361615
ECU;IPI;159;245099;973315713
ECU;IPI;11;36265;142421462
ECU;IPI;1083;8484;33793044
ECU;IPI;1;39;153309
ECU;IPI;1;55976;219171088
ECU;IPI;7173;11953;46432019
ECU;IPI;7;85;339762
ECU;IPI;489;5740;22849687
ECU;IPI;57;659;2625294
ECU;IPI;33;313;1248178
ECU;IPI;460;6323;24878252
ECU;IPI;9;114;454079
ECU;IPI;17;13807;55078356
ECU;IPI;14;325;1258995
ECU;IPI;0;82;327936
ECU;IPI;110;18480;72867194
ECU;IPI;110;888;3504565
ECU;IPI;1008;1723;6820188
ECU;IPI;1;35000;138486600
ECU;IPI;1;9381;36730883
ECU;IPI;800;4420;17428192
ECU;IPI;200;100;394303
ECU;IPI;300;189;745232
ECU;IPI;67;795;3171692
ECU;IPI;340;4610;18158387
ECU;IPI;10;2200;8899484
ECU;IPI;40;183;709249
ECU;IPI;85130;232880;903568200
ECU;IPI;8;1920;7766822
ECU;IPI;3500;7490;28997160
ECU;IPI;1075;5351;20718761
ECU;IPI;245;3228;12736781
ECU;IPI;2500;3158;12482225
ECU;IPI;27772;14899;57755368
ECU;IPI;100;332;1343013
ECU;IPI;32045;20440;81731143
ECU;IPI;11937;21876;86089394
ECU;IPI;2;32;129452
ECU;IPI;988;9455;37572335
ECU;IPI;705;4604;18371797
ECU;IPI;11;134;534937
ECU;IPI;1030;69010;267859105
ECU;IPI;6;961;3722747
ECU;IPI;3;42;169682
ECU;IPI;440;2000;7966300
ECU;IPI;28;1700;6771355
ECU;IPI;840000;33348;128216723
ECU;IPI;106682;50994;203203028
ECU;IPI;28;1232;4708765
ECU;IPI;6015;62717;250216556
ECU;IPI;1138;22840;91155011
ECU;IPI;498;15112;60311934
ECU;IPI;5594;14385;56907707
ECU;IPI;990;6227;24899081
ECU;IPI;8404;25406;100504669
ECU;IPI;1;1118;4411461
ECU;IPI;2000;6311;25532336
ECU;IPI;2272;15573;61407172
ECU;IPI;3742;13200;51820164
ECU;IPI;29900;35684;138150757
ECU;IPI;211;311;1197889
ECU;IPI;1386;4468;17181610
ECU;IPI;69;4413;17646064
ECU;IPI;745;14920;59658089
ECU;IPI;800;6604;25876369
ECU;IPI;400;6000;23735280
ECU;IPI;7;3079;12283824
ECU;IPI;55;1667;6455449
ECU;IPI;1834;27810;110786407
ECU;IPI;7621;139806;559146710
ECU;IPI;11788;95551;377776682
ECU;IPI;1340;9618;38265135
ECU;IPI;2052;11570;46265359
ECU;IPI;24;154;617889
ECU;IPI;16964;29570;115873557
ECU;IPI;879;8799;34452142
ECU;IPI;24908;40699;158214709
ECU;IPI;2940;2968;11840984
ECU;IPI;5036;18291;72755141
ECU;IPI;60;398;1572150
ECU;IPI;22301;67790;268256104
ECU;IPI;2583;5481;21606025
ECU;IPI;948;3249;12995707
ECU;IPI;12609;36692;145908846
ECU;IPI;383;1735;6796246
ECU;IPI;5885;29141;114102717
ECU;IPI;1563;4532;17748135
ECU;IPI;6064;18114;71598289
ECU;IPI;2891;6470;24876497
ECU;IPI;13800;47528;190084184
ECU;IPI;200;1278;5111884
ECU;IPI;2707;13051;51957630
ECU;IPI;793;2104;8336633
ECU;IPI;9923;3471;13737295
ECU;IPI;28;3696;14534852
ECU;IPI;506;1484;5922088
ECU;IPI;4000;11110;44245575
ECU;IPI;748;1274;4899518
ECU;IPI;4000;15200;60641160
ECU;IPI;19975;30861;122930526
ECU;IPI;1971;6528;26111412
ECU;IPI;1266;6661;26945938
ECU;IPI;7198;28773;115091410
ECU;IPI;51000;2782;11128629
ECU;IPI;4500;4905;19841804
ECU;IPI;5436;5904;22702526
ECU;IPI;2260;11894;46776820
ECU;IPI;5891;5556;22180335
ECU;IPI;7501;38202;150632617
ECU;IPI;2171;13509;53266392
ECU;IPI;21240;13529;54111807
ECU;IPI;40;79;313865
ECU;IPI;890;2451;9667520
ECU;IPI;2060;3254;12833379
ECU;IPI;1539;20310;80364723
ECU;IPI;190;11340;44475929
ECU;IPI;40257;13299;52814873
ECU;IPI;32818;213341;850471814
ECU;IPI;648;6656;26617081
ECU;IPI;78;135;533097
ECU;IPI;4;9;37118
ECU;IPI;144;448;1755404
ECU;IPI;36;671;2680275
ECU;IPI;439;529;2075060
ECU;IPI;748;1072;4229175
ECU;IPI;1493;4080;15596257
ECU;IPI;7508;12744;50252616
ECU;IPI;714;2267;8676742
ECU;IPI;520;464;1820596
ECU;IPI;3678;1354;5341070
ECU;IPI;45;49;196362
ECU;IPI;8;10;39467
ECU;IPI;15;15;61080
ECU;IPI;361;976;3733607
ECU;IPI;1362;1753;6809271
ECU;IPI;79;124;489193
ECU;IPI;158;450;1723247
ECU;IPI;42;72;283868
ECU;IPI;611;791;3098397
ECU;IPI;15;24;97102
ECU;IPI;202;2399;9461537
ECU;IPI;5;35;137040
ECU;IPI;47;103;404072
ECU;IPI;449;4083;15606423
ECU;IPI;412;3570;13647929
ECU;IPI;1971;16020;64451824
ECU;IPI;74;471;1845655
ECU;IPI;13;2;9343
ECU;IPI;49;731;2883892
ECU;IPI;384;2435;9534228
ECU;IPI;700;4795;18826618
ECU;IPI;121;1028;4056234
ECU;IPI;163;1035;4054623
ECU;IPI;306;1292;5168673
ECU;IPI;165;1046;4097223
ECU;IPI;1807;38159;150155778
ECU;IPI;2425;9192;36610963
ECU;IPI;70;916;3648368
ECU;IPI;148;1762;6948013
ECU;IPI;762;7277;28788718
ECU;IPI;685;4632;18311671
ECU;IPI;4;48;191631
ECU;IPI;65;781;3082660
ECU;IPI;20038;13838;54609412
ECU;IPI;3769;16987;68716961
ECU;IPI;291;1935;7630315
ECU;IPI;10;109;433338
ECU;IPI;3632;3601;14481436
ECU;IPI;50;678;2676923
ECU;IPI;45;999;3942241
ECU;IPI;98;1248;5020966
ECU;IPI;363;5106;20544521
ECU;IPI;142;1700;6723452
ECU;IPI;264;307;1230064
ECU;IPI;253;5800;23139390
ECU;IPI;536;11018;43597480
ECU;IPI;327;1590;6334245
ECU;IPI;703;3453;13754479
ECU;IPI;30;192;768224
ECU;IPI;50;42;167578
ECU;IPI;2;4880;19107298
ECU;IPI;1;9062;35734931
ECU;IPI;3;1082;4266516
ECU;IPI;12;3777;15108726
ECU;IPI;1;1200;4748112
ECU;IPI;3;2037;8031952
ECU;IPI;3;97;383065
ECU;IPI;2;3150;12673111
ECU;IPI;5;275;1106382
ECU;IPI;93;3920;15639036
ECU;IPI;7;6225;24897291
ECU;IPI;340;803;3200337
ECU;IPI;1360;2356;9292144
ECU;IPI;40;2575;10188657
ECU;IPI;2470;47962;191041831
ECU;IPI;10;3982;15416113
ECU;IPI;22;2835;10977883
ECU;IPI;9;4245;16936597
ECU;IPI;200;620;2444678
ECU;IPI;200;2404;9573930
ECU;IPI;60;157;622210
ECU;IPI;80;263;1050981
ECU;IPI;390;4798;18578701
ECU;IPI;1969;15426;61023404
ECU;IPI;3180;5418;21394988
ECU;IPI;940;2412;9648582
ECU;IPI;30;302;1204308
ECU;IPI;3760;11066;43686761
ECU;IPI;533;8652;34457505
ECU;IPI;70;12851;51398994
ECU;IPI;20;3384;13507213
ECU;IPI;2;363;1464046
ECU;IPI;1000;7170;28559185
ECU;IPI;40473;36607;146998147
ECU;IPI;918;4042;15543336
ECU;IPI;3414;5346;20644651
ECU;IPI;4000;19000;75022260
ECU;IPI;105620;103734;409580149
ECU;IPI;16200;15236;60161061
ECU;IPI;1958;37750;150363912
ECU;IPI;89;44066;172119844
ECU;IPI;25350;44440;177297596
ECU;IPI;500;3555;13668299
ECU;IPI;630;6536;26032407
ECU;IPI;451;2504;9875988
ECU;IPI;805;4465;17607994
ECU;IPI;365;2028;7999106
ECU;IPI;6702;37160;146525163
ECU;IPI;19947;14733;59277855
ECU;IPI;3007;22105;86781108
ECU;IPI;757;4575;18064570
ECU;IPI;30000;453;1788688
ECU;IPI;109125;2270;8914206
ECU;IPI;5000;1250;4777562
ECU;IPI;223690;12822;50805499
ECU;IPI;5200;4510;17340093
ECU;IPI;167;1718;6844525
ECU;IPI;2912;15586;61528866
ECU;IPI;13;140;559473
ECU;IPI;0;155;611169
ECU;IPI;298;308;1234939
ECU;IPI;3095;4150;16595855
ECU;IPI;2450;3124;12330334
ECU;IPI;42;267;1067602
ECU;IPI;2111;10494;40534328
ECU;IPI;35;222;855470
ECU;IPI;24;104;399860
ECU;IPI;1767;732;2928308
ECU;IPI;421;5526;21394058
ECU;IPI;2085;6317;24957074
ECU;IPI;3360;23827;94518152
ECU;IPI;15;148;570954
ECU;IPI;1482;4391;16785144
ECU;IPI;1161;8082;31856806
ECU;IPI;3263;37132;145775224
ECU;IPI;3932;26629;104539721
ECU;IPI;1360;16320;64440172
ECU;IPI;116;1078;4310393
ECU;IPI;355;11715;46662602
ECU;IPI;134;3015;12009197
ECU;IPI;509;8650;34587111
ECU;IPI;7240;9281;37113530
ECU;IPI;1441;6675;25842703
ECU;IPI;40;61315;242673017
ECU;IPI;9;29445;117797185
ECU;IPI;8;82;327614
ECU;IPI;129;1327;5288547
ECU;IPI;84;866;3450403
ECU;IPI;99;1019;4062494
ECU;IPI;63;650;2592990
ECU;IPI;800;8036;30896893
ECU;IPI;15004;4675;17982703
ECU;IPI;1;17;69705
ECU;IPI;50;518;2063271
ECU;IPI;255;4554;18168410
ECU;IPI;30;25;102850
ECU;IPI;135;3720;14220089
ECU;IPI;2;3090;12331819
ECU;IPI;440;3013;12021471
ECU;IPI;20;468;1867109
ECU;IPI;20;143;572620
ECU;IPI;1956;8015;31979873
ECU;IPI;41;834;3331114
ECU;IPI;16;264;1056712
ECU;IPI;80;825;3289364
ECU;IPI;16;166;662198
ECU;IPI;2060;5312;21014425
ECU;IPI;74;748;2981847
ECU;IPI;311;3186;12692227
ECU;IPI;105;1640;6542862
ECU;IPI;13928;42508;168157812
ECU;IPI;26629;79496;314477269
ECU;IPI;30210;14991;57639699
ECU;IPI;60;1280;5106624
ECU;IPI;595;9738;38781585
ECU;IPI;2663;46564;187337876
ECU;IPI;426;1928;7759243
ECU;IPI;10;340;1356447
ECU;IPI;150;3130;12487291
ECU;IPI;201;3417;13750808
ECU;IPI;2;23;92473
ECU;IPI;44;932;3718260
ECU;IPI;40;1400;5585370
ECU;IPI;2000;6700;26504396
ECU;IPI;2441;15854;62512797
ECU;IPI;9945;53036;209124510
ECU;IPI;600;90;348430
ECU;IPI;2090;18435;70459491
